run
10029
10033
10037
10068
10070
10076
10086
10101
10102
10117
10125
10144
10166
10207
10217
10228
10251
10255
10259
10260
10262
10271
10276
10278
10295
10299
10310
10321
10330
1034
10356
10364
10365
10368
10407
10416
10426
10430
10431
1047
10483
10503
10517
10529
10555
1056
10578
10609
10612
10629
10633
10641
10654
10662
10668
10703
10725
10732
10736
10738
10779
10801
10812
10841
10882
10900
10915
10934
10949
10959
10970
10988
10997
11001
11008
11032
11037
11045
11050
11090
11096
11133
11146
11168
11189
1119
11211
11224
1122
11239
11240
11254
11263
11267
11271
11272
1127
11290
11301
11309
11322
1134
11396
11398
11405
11413
11420
11425
11438
11452
1145
11495
11498
11499
11502
11524
11525
1155
11572
11576
11577
11587
11609
11669
1166
11734
11738
11748
1176
11777
11783
11810
11837
11848
11868
11909
11913
11943
11952
11957
11968
11982
12000
12002
12005
12014
12022
12031
1206
1210
12125
12127
12155
12162
12173
12181
12211
12240
12246
12248
12251
12295
12311
12320
12338
12406
12478
12479
12486
12488
12522
1252
12560
12565
1256
12572
12573
12609
12625
12638
12648
12663
12697
12708
12719
12779
12803
12821
1283
12850
1285
12861
12873
1289
12916
12958
12970
12982
13044
13050
13065
13137
13161
13168
1316
13185
13197
13241
13244
13252
13271
13282
13320
13421
13442
13466
13510
13512
13612
13633
1367
13682
13688
13712
13733
13773
13792
13793
13795
13842
13845
13854
13882
13945
13947
13949
13953
13971
13978
13993
14044
14069
14082
14101
14112
14132
14144
14192
14193
14216
14223
14235
14236
14239
14243
14306
1433
14352
14360
14424
14442
14523
14595
14596
14598
1459
14601
14621
14626
14629
14630
14656
1465
14705
14714
14761
14782
14843
14871
1487
14987
14991
15066
15069
15086
15102
15146
15155
15226
15240
15336
15354
15379
15407
15412
1544
15463
15480
15513
15540
15543
15546
15578
15611
15621
15645
15702
15793
15831
15892
15899
15991
15997
16019
16034
1605
16108
1612
16157
16194
16229
16230
16245
1624
16256
16287
16288
16292
16332
1637
16402
16413
16483
16515
16520
16529
1654
16624
16635
16687
16706
1682
16890
16925
17029
17049
17053
17337
17344
17371
17403
1748
17609
1763
17679
17693
17694
17695
17699
17733
17744
17771
17815
17833
17886
17992
18075
1811
18212
18220
18225
18294
18297
18317
18414
18447
18451
18579
18643
18654
18668
18732
18766
18771
18774
18815
18823
18860
18892
18968
19005
19008
19023
19046
19072
19111
19168
19211
19220
19296
19337
19369
19399
19456
19477
19489
19498
19525
19532
19539
19560
1979
19836
19928
19943
1998
19990
20019
20025
20073
2027
20406
2042
20432
20625
20650
20776
20780
20830
20877
2087
20930
21072
2107
21083
21316
21493
21521
21545
21600
21787
21829
21906
21961
22046
22070
22217
22218
22239
22273
22289
22338
22385
22390
22414
22499
2258
2262
22731
22832
22924
23109
23141
23290
23542
23600
23943
2402
24073
24175
24811
24812
24856
25225
2530
26114
26180
26300
27029
2702
27134
27408
27643
27922
28145
28157
28198
28491
28775
2886
28920
28975
29223
29350
30153
3060
30701
31190
31892
32069
3253
32788
33006
33214
34629
